temperatures
  37.000000000000000
  37.000000000000000
  37.000584558743682
  37.001168428137014
  37.001751604273664
  37.002334083387211
  37.002915861847441
  37.003496936156793
  37.004077302946925
  37.004656958975289
  37.005235901121907
  37.005814126386120
  37.006391631883524
  37.006968414842923
  37.007544472603385
  37.008119802611390
  37.008694402418030
  37.009268269676291
  37.009841402138413
  37.010413797653335
  37.010985454164171
  37.011556369705758
  37.012126542402321
  37.012695970465145
  37.013264652190301
  37.013832585956507
  37.014399770222930
  37.014966203527166
  37.015531884483181
  37.016096811779377
  37.016660984176625
  37.017224400506436
  37.017787059669125
  37.018348960632032
  37.018910102427832
  37.019470484152798
  37.020030104965208
  37.020588964083728
  37.021147060785864
  37.021704394406449
  37.022260964336155
  37.022816770020079
  37.023371810956320
  37.023926086694630
  37.024479596835072
  37.025032341026730
  37.025584318966459
  37.026135530397617
  37.026685975108919
  37.027235652933221
  37.027784563746408
  37.028332707466269
  37.028880084051430
  37.029426693500284
  37.029972535849978
  37.030517611175384
  37.031061919588169
  37.031605461235777
  37.032148236300564
  37.032690244998868
  37.033231487580096
  37.033771964325908
  37.034311675549368
  37.034850621594103
  37.035388802833523
  37.035926219670046
  37.036462872534315
  37.036998761884490
  37.037533888205509
  37.038068252008387
  37.038601853829505
  37.039134694229993
  37.039666773795034
  37.040198093133235
  37.040728652876005
  37.041258453676967
  37.041787496211334
  37.042315781175354
  37.042843309285757
  37.043370081279157
  37.043896097911585
  37.044421359957894
  37.044945868211315
  37.045469623482902
  37.045992626601091
  37.046514878411180
  37.047036379774916
  37.047557131570002
  37.048077134689677
  37.048596390042292
  37.049114898550854
  37.049632661152664
  37.050149678798874
  37.050665952454125
  37.051181483096151
  37.051696271715421
  37.052210319314760
  37.052723626908985
  37.053236195524590
  37.053748026199386
  37.054259119982184
  37.054769477932446
  37.055279101120007
  37.055787990624729
  37.056296147536237
  37.056803572953612
  37.057310267985081
  37.057816233747772
  37.058321471367435
  37.058825981978160
  37.059329766722129
  37.059832826749343
  37.060335163217403
  37.060836777291257
  37.061337670142940
  37.061837842951377
  37.062337296902136
  37.062836033187217
  37.063334053004830
  37.063831357559181
  37.064327948060281
  37.064823825723728
  37.065318991770525
  37.065813447426883
  37.066307193924018
  37.066800232498011
  37.067292564389568
  37.067784190843902
  37.068275113110538
  37.068765332443121
  37.069254850099320
  37.069743667340589
  37.070231785432078
  37.070719205642440
  37.071205929243703
  37.071691957511106
  37.072177291722987
  37.072661933160624
  37.073145883108083
  37.073629142852134
  37.074111713682079
  37.074593596889635
  37.075074793768827
  37.075555305615858
  37.076035133728979
  37.076514279408400
  37.076992743956147
  37.077470528675981
  37.077947634873269
  37.078424063854897
  37.078899816929152
  37.079374895405628
  37.079849300595129
  37.080323033809577
  37.080796096361915
  37.081268489566007
  37.081740214736563
  37.082211273189046
  37.082681666239594
  37.083151395204922
  37.083620461402248
  37.084088866149216
  37.084556610763819
  37.085023696564321
  37.085490124869175
  37.085955896996971
  37.086421014266342
  37.086885477995921
  37.087349289504246
  37.087812450109695
  37.088274961130466
  37.088736823884453
  37.089198039689229
  37.089658609861957
  37.090118535719355
  37.090577818577621
  37.091036459752395
  37.091494460558678
  37.091951822310811
  37.092408546322389
  37.092864633906245
  37.093320086374362
  37.093774905037861
  37.094229091206941
  37.094682646190812
  37.095135571297682
  37.095587867834695
  37.096039537107885
  37.096490580422149
  37.096940999081191
  37.097390794387486
  37.097839967642258
  37.098288520145410
  37.098736453195507
  37.099183768089745
  37.099630466123898
  37.100076548592291
  37.100522016787785
  37.100966872001699
  37.101411115523838
  37.101854748642396
  37.102297772643979
  37.102740188813556
  37.103181998434415
  37.103623202788164
  37.104063803154681
  37.104503800812090
  37.104943197036746
  37.105381993103194
  37.105820190284163
  37.106257789850531
  37.106694793071284
  37.107131201213527
  37.107567015542436
  37.108002237321266
  37.108436867811271
  37.108870908271754
  37.109304359959999
  37.109737224131280
  37.110169502038801
  37.110601194933729
  37.111032304065141
  37.111462830680026
  37.111892776023254
  37.112322141337550
  37.112750927863523
  37.113179136839584
  37.113606769501992
  37.114033827084810
  37.114460310819879
  37.114886221936835
  37.115311561663070
  37.115736331223736
  37.116160531841722
  37.116584164737638
  37.117007231129811
  37.117429732234278
  37.117851669264766
  37.118273043432687
  37.118693855947107
  37.119114108014770
  37.119533800840074
  37.119952935625037
  37.120371513569332
  37.120789535870237
  37.121207003722667
  37.121623918319109
  37.122040280849681
  37.122456092502077
  37.122871354461580
  37.123286067911039
  37.123700234030878
  37.124113853999084
  37.124526928991202
  37.124939460180322
  37.125351448737085
  37.125762895829666
  37.126173802623768
  37.126584170282634
  37.126993999967027
  37.127403292835211
  37.127812050042998
  37.128220272743675
  37.128627962088061
  37.129035119224461
  37.129441745298685
  37.129847841454037
  37.130253408831322
  37.130658448568809
  37.131062961802279
  37.131466949664983
  37.131870413287665
  37.132273353798524
  37.132675772323260
  37.133077669985042
  37.133479047904501
  37.133879907199741
  37.134280248986357
  37.134680074377385
  37.135079384483340
  37.135478180412207
  37.135876463269433
  37.136274234157931
  37.136671494178067
  37.137068244427688
  37.137464486002102
  37.137860219994067
  37.138255447493812
  37.138650169589042
  37.139044387364898
  37.139438101904020
  37.139831314286475
  37.140224025589823
  37.140616236889080
  37.141007949256725
  37.141399163762713
  37.141789881474466
  37.142180103456866
  37.142569830772274
  37.142959064480522
  37.143347805638918
